dataset,tier,model_dir,n_models,metric,stratum,estimate,ci95_low,ci95_high,one_sided95_lower,conditional_finite_ci95_low,conditional_finite_ci95_high,bootstrap_n,bootstrap_undefined,bootstrap_undefined_fraction,interval_status,geometric_shift_pct,geometric_ci95_low_pct,geometric_ci95_high_pct
full_fresh_parse,per_model,qwen3.5-122b-a10b_20260815_030702,1,binary,all,0.5226076555023924,0.3964879708414191,0.6416831626086348,0.41854719303091303,0.3964879708414191,0.6416831626086348,10000,0,0.0,supported,,,
full_fresh_parse,per_model,qwen3.5-122b-a10b_20260815_030702,1,binary,known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_parse,per_model,qwen3.5-122b-a10b_20260815_030702,1,binary,positive,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_parse,per_model,qwen3.5-122b-a10b_20260815_030702,1,binary,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_parse,per_model,qwen3p8-2p4t-a95b_20260815_030703,1,log,all,0.1265474822853001,0.06255066466388,0.19263232345604842,0.07279948400015926,0.06255066466388,0.19263232345604842,10000,0,0.0,supported,13.490333770080232,6.454839253807545,21.24369269377448
full_fresh_parse,per_model,qwen3p8-2p4t-a95b_20260815_030703,1,log,known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_parse,per_model,qwen3p8-2p4t-a95b_20260815_030703,1,log,positive,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_parse,per_model,qwen3p8-2p4t-a95b_20260815_030703,1,log,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_parse,per_model,qwen3p8-2p4t-a95b_20260815_030703,1,binary,all,0.34395161290322573,0.2116976406612598,0.47659814429691244,0.23181850875089904,0.2116976406612598,0.47659814429691244,10000,0,0.0,supported,,,
full_fresh_parse,per_model,qwen3p8-2p4t-a95b_20260815_030703,1,binary,known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_parse,per_model,qwen3p8-2p4t-a95b_20260815_030703,1,binary,positive,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_parse,per_model,qwen3p8-2p4t-a95b_20260815_030703,1,binary,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_parse,primary_9,,9,log,all,0.13423122195652423,0.053526999468924745,0.21559062106207952,0.06745507097410126,0.053526999468924745,0.21559062106207952,10000,0,0.0,supported,14.365722773678108,5.498547543062758,24.059440181158127
full_fresh_parse,primary_9,,9,log,known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_parse,primary_9,,9,log,positive,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_parse,primary_9,,9,log,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_parse,primary_9,,9,binary,all,0.2802484948695614,0.23284990913923073,0.3272354182303821,0.23980257096668084,0.23284990913923073,0.3272354182303821,10000,0,0.0,supported,,,
full_fresh_parse,primary_9,,9,binary,known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_parse,primary_9,,9,binary,positive,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_parse,primary_9,,9,binary,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_parse,all_10,,10,log,all,0.13991313766257535,0.06608667676141179,0.21451068024044515,0.07782319278375695,0.06608667676141179,0.21451068024044515,10000,0,0.0,supported,15.017388772570023,6.831931161112616,23.925535644898936
full_fresh_parse,all_10,,10,log,known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_parse,all_10,,10,log,positive,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_parse,all_10,,10,log,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_parse,all_10,,10,binary,all,0.28964834417778595,0.24366623336465928,0.33417264339041824,0.25151335795124274,0.24366623336465928,0.33417264339041824,10000,0,0.0,supported,,,
full_fresh_parse,all_10,,10,binary,known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_parse,all_10,,10,binary,positive,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_parse,all_10,,10,binary,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_parse,raw_reasoning_8,,8,log,all,0.1376451088862325,0.047680907244833724,0.22933794506117697,0.06264074522670508,0.047680907244833724,0.22933794506117697,10000,0,0.0,supported,14.756821623645438,4.8835925977118455,25.776702334876724
full_fresh_parse,raw_reasoning_8,,8,log,known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_parse,raw_reasoning_8,,8,log,positive,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_parse,raw_reasoning_8,,8,log,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_parse,raw_reasoning_8,,8,binary,all,0.2831292162358522,0.23229797415908077,0.33293895726669265,0.24031276064393334,0.23229797415908077,0.33293895726669265,10000,0,0.0,supported,,,
full_fresh_parse,raw_reasoning_8,,8,binary,known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_parse,raw_reasoning_8,,8,binary,positive,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_parse,raw_reasoning_8,,8,binary,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_parse,claude_summary_only,,1,log,all,0.10692012651885818,0.04465630060721866,0.16803162672413655,0.05551064676955164,0.04465630060721866,0.16803162672413655,10000,0,0.0,supported,11.284536409617779,4.5668402544611375,18.297402364928907
full_fresh_parse,claude_summary_only,,1,log,known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_parse,claude_summary_only,,1,log,positive,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_parse,claude_summary_only,,1,log,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_parse,claude_summary_only,,1,binary,all,0.2572027239392352,0.11363705227937917,0.39342960858585857,0.1386877705627705,0.11363705227937917,0.39342960858585857,10000,0,0.0,supported,,,
full_fresh_parse,claude_summary_only,,1,binary,known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_parse,claude_summary_only,,1,binary,positive,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_parse,claude_summary_only,,1,binary,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_parse,both_labels_supported,,7,log,all,0.1335152641263296,0.03279505249738986,0.23598444053319972,0.04886059448916938,0.03279505249738986,0.23598444053319972,10000,0,0.0,supported,14.283871043642343,3.333873734434288,26.615460932300515
full_fresh_parse,both_labels_supported,,7,log,known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_parse,both_labels_supported,,7,log,positive,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_parse,both_labels_supported,,7,log,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_parse,both_labels_supported,,7,binary,all,0.24891801062634641,0.19313867759913225,0.3034883222376737,0.20244304558013304,0.19313867759913225,0.3034883222376737,10000,0,0.0,supported,,,
full_fresh_parse,both_labels_supported,,7,binary,known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_parse,both_labels_supported,,7,binary,positive,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_parse,both_labels_supported,,7,binary,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,claude-opus-4-7_20260815_042213,1,log,all,0.10692012651885818,0.04607158326769918,0.16710174782143222,0.055312035114023494,0.04607158326769918,0.16710174782143222,10000,0,0.0,supported,11.284536409617779,4.71493666475523,18.18745123476583
full_fresh_plus_reviewed_corrections,per_model,claude-opus-4-7_20260815_042213,1,log,known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,claude-opus-4-7_20260815_042213,1,log,positive,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,claude-opus-4-7_20260815_042213,1,log,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,claude-opus-4-7_20260815_042213,1,binary,all,0.2572027239392352,0.1187286355812129,0.3938831206289483,0.1405533523260708,0.1187286355812129,0.3938831206289483,10000,0,0.0,supported,,,
full_fresh_plus_reviewed_corrections,per_model,claude-opus-4-7_20260815_042213,1,binary,known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,claude-opus-4-7_20260815_042213,1,binary,positive,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,claude-opus-4-7_20260815_042213,1,binary,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,deepseek-v4-flash-0731_20260815_030703,1,log,all,0.026896628567701697,0.012268935262937574,0.04224889920504306,0.014548868843982632,0.012268935262937574,0.04224889920504306,10000,0,0.0,supported,2.726160777107937,1.2344507396136053,4.31540866642295
full_fresh_plus_reviewed_corrections,per_model,deepseek-v4-flash-0731_20260815_030703,1,log,known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,deepseek-v4-flash-0731_20260815_030703,1,log,positive,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,deepseek-v4-flash-0731_20260815_030703,1,log,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,deepseek-v4-flash-0731_20260815_030703,1,binary,all,0.42,0.30000000000000004,0.54,0.32,0.30000000000000004,0.54,10000,0,0.0,supported,,,
full_fresh_plus_reviewed_corrections,per_model,deepseek-v4-flash-0731_20260815_030703,1,binary,known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,deepseek-v4-flash-0731_20260815_030703,1,binary,positive,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,deepseek-v4-flash-0731_20260815_030703,1,binary,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,deepseek-v4-pro-0813_20260815_030703,1,log,all,0.19105037901703525,0.07822766214010164,0.35514593410982775,0.08928877324895498,0.07822766214010164,0.35514593410982775,10000,0,0.0,supported,21.05204353747827,8.136881738771537,42.63887978729717
full_fresh_plus_reviewed_corrections,per_model,deepseek-v4-pro-0813_20260815_030703,1,log,known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,deepseek-v4-pro-0813_20260815_030703,1,log,positive,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,deepseek-v4-pro-0813_20260815_030703,1,log,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,deepseek-v4-pro-0813_20260815_030703,1,binary,all,0.3742469879518072,0.2079119713091569,0.5374512441986767,0.23529411764705882,0.2079119713091569,0.5374512441986767,10000,0,0.0,supported,,,
full_fresh_plus_reviewed_corrections,per_model,deepseek-v4-pro-0813_20260815_030703,1,binary,known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,deepseek-v4-pro-0813_20260815_030703,1,binary,positive,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,deepseek-v4-pro-0813_20260815_030703,1,binary,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,glm-5p2_20260815_030703,1,log,all,0.1889542996356397,-0.01768311245521552,0.3968913141296702,0.015176179547453475,-0.01768311245521552,0.3968913141296702,10000,0,0.0,supported,20.79857458327028,-1.752768372517912,48.71942842620246
full_fresh_plus_reviewed_corrections,per_model,glm-5p2_20260815_030703,1,log,known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,glm-5p2_20260815_030703,1,log,positive,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,glm-5p2_20260815_030703,1,log,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,glm-5p2_20260815_030703,1,binary,all,0.3216765873015873,0.15624156859931115,0.484375,0.18515440182197979,0.15624156859931115,0.484375,10000,0,0.0,supported,,,
full_fresh_plus_reviewed_corrections,per_model,glm-5p2_20260815_030703,1,binary,known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,glm-5p2_20260815_030703,1,binary,positive,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,glm-5p2_20260815_030703,1,binary,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,inkling-small_20260815_192811,1,log,all,0.15088484265776358,-0.03392397280329806,0.335127158773706,-0.0011549854110455677,-0.03392397280329806,0.335127158773706,10000,0,0.0,supported,16.286273818872317,-3.3355006847056266,39.81181569099414
full_fresh_plus_reviewed_corrections,per_model,inkling-small_20260815_192811,1,log,known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,inkling-small_20260815_192811,1,log,positive,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,inkling-small_20260815_192811,1,log,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,inkling-small_20260815_192811,1,binary,all,0.21848588383384285,0.0749983530961792,0.35912054057734194,0.10045623664345125,0.0749983530961792,0.35912054057734194,10000,0,0.0,supported,,,
full_fresh_plus_reviewed_corrections,per_model,inkling-small_20260815_192811,1,binary,known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,inkling-small_20260815_192811,1,binary,positive,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,inkling-small_20260815_192811,1,binary,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,inkling_20260815_030703,1,log,all,-0.084663804233152,-0.5405462661807496,0.15598916610860097,-0.4695450515883525,-0.5405462661807496,0.15598916610860097,10000,0,0.0,supported,-8.117886374229473,-41.75699963560001,16.881354022231466
full_fresh_plus_reviewed_corrections,per_model,inkling_20260815_030703,1,log,known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,inkling_20260815_030703,1,log,positive,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,inkling_20260815_030703,1,log,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,inkling_20260815_030703,1,binary,all,0.1832191780821918,0.03650705316373123,0.32817519692341923,0.06103724129751529,0.03650705316373123,0.32817519692341923,10000,0,0.0,supported,,,
full_fresh_plus_reviewed_corrections,per_model,inkling_20260815_030703,1,binary,known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,inkling_20260815_030703,1,binary,positive,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,inkling_20260815_030703,1,binary,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,kimi-k3_20260815_030702,1,log,all,0.028922414183774947,-0.06765476644929169,0.11393538951140969,-0.051750552687361485,-0.06765476644929169,0.11393538951140969,10000,0,0.0,supported,2.9344728825987176,-6.541693268031946,12.067971488102366
full_fresh_plus_reviewed_corrections,per_model,kimi-k3_20260815_030702,1,log,known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,kimi-k3_20260815_030702,1,log,positive,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,kimi-k3_20260815_030702,1,log,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,kimi-k3_20260815_030702,1,binary,all,0.21433650974256863,0.06295253963516349,0.3607094054244314,0.08956043202356728,0.06295253963516349,0.3607094054244314,10000,0,0.0,supported,,,
full_fresh_plus_reviewed_corrections,per_model,kimi-k3_20260815_030702,1,binary,known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,kimi-k3_20260815_030702,1,binary,positive,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,kimi-k3_20260815_030702,1,binary,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,minimax-m3_20260815_030703,1,log,all,0.08051404695123665,-0.0780440411779888,0.2353324282580803,-0.05028914146295982,-0.0780440411779888,0.2353324282580803,10000,0,0.0,supported,8.384407124013778,-7.507630908237436,26.532933005087234
full_fresh_plus_reviewed_corrections,per_model,minimax-m3_20260815_030703,1,log,known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,minimax-m3_20260815_030703,1,log,positive,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,minimax-m3_20260815_030703,1,log,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,minimax-m3_20260815_030703,1,binary,all,0.040756302521008425,-0.10552146024706999,0.18971129730962144,-0.08402183422305196,-0.10552146024706999,0.18971129730962144,10000,0,0.0,supported,,,
full_fresh_plus_reviewed_corrections,per_model,minimax-m3_20260815_030703,1,binary,known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,minimax-m3_20260815_030703,1,binary,positive,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,minimax-m3_20260815_030703,1,binary,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,qwen3.5-122b-a10b_20260815_030702,1,log,all,0.16895200245925324,0.0452071412385017,0.2878789299872599,0.06677588220175448,0.0452071412385017,0.2878789299872599,10000,0,0.0,supported,18.40633054332971,4.624455785789167,33.35958358842602
full_fresh_plus_reviewed_corrections,per_model,qwen3.5-122b-a10b_20260815_030702,1,log,known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,qwen3.5-122b-a10b_20260815_030702,1,log,positive,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,qwen3.5-122b-a10b_20260815_030702,1,log,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,qwen3.5-122b-a10b_20260815_030702,1,binary,all,0.5359543010752688,0.41245084791809655,0.6505703645497529,0.4347576530612245,0.41245084791809655,0.6505703645497529,10000,0,0.0,supported,,,
full_fresh_plus_reviewed_corrections,per_model,qwen3.5-122b-a10b_20260815_030702,1,binary,known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,qwen3.5-122b-a10b_20260815_030702,1,binary,positive,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,qwen3.5-122b-a10b_20260815_030702,1,binary,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,qwen3p8-2p4t-a95b_20260815_030703,1,log,all,0.1265474822853001,0.06392500723980596,0.1915416022315907,0.07326537823679118,0.06392500723980596,0.1915416022315907,10000,0,0.0,supported,13.490333770080232,6.601245254763133,21.11152171876895
full_fresh_plus_reviewed_corrections,per_model,qwen3p8-2p4t-a95b_20260815_030703,1,log,known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,qwen3p8-2p4t-a95b_20260815_030703,1,log,positive,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,qwen3p8-2p4t-a95b_20260815_030703,1,log,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,qwen3p8-2p4t-a95b_20260815_030703,1,binary,all,0.34395161290322573,0.20852697197912679,0.47754613291298065,0.2296750298685783,0.20852697197912679,0.47754613291298065,10000,0,0.0,supported,,,
full_fresh_plus_reviewed_corrections,per_model,qwen3p8-2p4t-a95b_20260815_030703,1,binary,known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,qwen3p8-2p4t-a95b_20260815_030703,1,binary,positive,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,per_model,qwen3p8-2p4t-a95b_20260815_030703,1,binary,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,primary_9,,9,log,all,0.08821422655848624,0.022680510678499435,0.14189768986731,0.03468780808132234,0.022680510678499435,0.14189768986731,10000,0,0.0,supported,9.222207994459229,2.2939669033383043,15.245873429917129
full_fresh_plus_reviewed_corrections,primary_9,,9,log,known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,primary_9,,9,log,positive,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,primary_9,,9,log,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,primary_9,,9,binary,all,0.2817314554887698,0.23504990577559137,0.3280651746345706,0.2420147869726566,0.23504990577559137,0.3280651746345706,10000,0,0.0,supported,,,
full_fresh_plus_reviewed_corrections,primary_9,,9,binary,known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,primary_9,,9,binary,positive,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,primary_9,,9,binary,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,all_10,,10,log,all,0.09849784180434114,0.039004243026054576,0.14826381794875607,0.04887616753347746,0.039004243026054576,0.14826381794875607,10000,0,0.0,supported,10.351202279696432,3.9774895432770387,15.981883703139395
full_fresh_plus_reviewed_corrections,all_10,,10,log,known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,all_10,,10,log,positive,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,all_10,,10,log,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,all_10,,10,binary,all,0.2909830087350736,0.24605990072315595,0.3365681637079382,0.25306025789650677,0.24605990072315595,0.3365681637079382,10000,0,0.0,supported,,,
full_fresh_plus_reviewed_corrections,all_10,,10,binary,known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,all_10,,10,binary,positive,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,all_10,,10,binary,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,raw_reasoning_8,,8,log,all,0.08587598906343974,0.013093701855347828,0.14570198718442756,0.02583286303833714,0.013093701855347828,0.14570198718442756,10000,0,0.0,supported,8.96711887812489,1.3179799739106157,15.685138013776593
full_fresh_plus_reviewed_corrections,raw_reasoning_8,,8,log,known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,raw_reasoning_8,,8,log,positive,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,raw_reasoning_8,,8,log,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,raw_reasoning_8,,8,binary,all,0.28479754693246173,0.23508582416186197,0.3345578758884856,0.2426113279867484,0.23508582416186197,0.3345578758884856,10000,0,0.0,supported,,,
full_fresh_plus_reviewed_corrections,raw_reasoning_8,,8,binary,known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,raw_reasoning_8,,8,binary,positive,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,raw_reasoning_8,,8,binary,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,claude_summary_only,,1,log,all,0.10692012651885818,0.04607158326769918,0.16710174782143222,0.055312035114023494,0.04607158326769918,0.16710174782143222,10000,0,0.0,supported,11.284536409617779,4.71493666475523,18.18745123476583
full_fresh_plus_reviewed_corrections,claude_summary_only,,1,log,known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,claude_summary_only,,1,log,positive,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,claude_summary_only,,1,log,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,claude_summary_only,,1,binary,all,0.2572027239392352,0.1187286355812129,0.3938831206289483,0.1405533523260708,0.1187286355812129,0.3938831206289483,10000,0,0.0,supported,,,
full_fresh_plus_reviewed_corrections,claude_summary_only,,1,binary,known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,claude_summary_only,,1,binary,positive,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,claude_summary_only,,1,binary,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,both_labels_supported,,7,log,all,0.0740079871497521,-0.0074952506218424805,0.1397583677093457,0.006924792693404675,-0.0074952506218424805,0.1397583677093457,10000,0,0.0,supported,7.681540614777677,-0.7467231278603242,14.999588914166251
full_fresh_plus_reviewed_corrections,both_labels_supported,,7,log,known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,both_labels_supported,,7,log,positive,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,both_labels_supported,,7,log,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,both_labels_supported,,7,binary,all,0.24891801062634641,0.1944680632351791,0.3031019711428158,0.20319869108363817,0.1944680632351791,0.3031019711428158,10000,0,0.0,supported,,,
full_fresh_plus_reviewed_corrections,both_labels_supported,,7,binary,known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,both_labels_supported,,7,binary,positive,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
full_fresh_plus_reviewed_corrections,both_labels_supported,,7,binary,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
h6_excluding_confirmed_audited_disclosures,per_model,claude-opus-4-7_20260815_042213,1,log,all,0.15988093087023358,0.0714428274522911,0.2514169163069085,0.0856340189217864,0.0714428274522911,0.2514169163069085,10000,0,0.0,supported,17.3371150392,7.405674238554955,28.58460627861023
